,Lat,Long,School
632,37.271674,-76.71337799999999,William & Mary University
633,37.271674,-76.71337799999999,William & Mary University
634,30.2849185,-97.7340567,Texas University
635,36.0014258,-78.9382286,Duke University
636,35.3070929,-80.735164,Charlotte University
637,44.0448302,-123.0726055,Oregon University
638,40.7649368,-111.8421021,Utah University
639,41.6626963,-91.5548998,Iowa University
640,39.3437156,-94.9153472,Army University
641,32.528282,-92.073415,Louisiana-Monroe University
642,39.0333106,-94.57754709999999,Missouri-Kansas City University
643,46.7288124,-117.0126084,Idaho University
644,40.0068363,-83.0306222,Ohio State University
645,38.2122761,-85.75850229999999,Louisville University
646,43.0391534,-76.1351158,Syracuse University
647,41.7055716,-86.2353388,Notre Dame University
648,38.0306511,-84.5039697,Kentucky University
649,43.076592,-89.4124875,Wisconsin University
650,42.701848,-84.4821719,Michigan State University
651,38.0335529,-78.5079772,Virginia University
652,39.6779504,-75.7506114,Delaware University
653,33.4647494,-86.79363099999999,Samford University
654,38.0306511,-84.5039697,Kentucky University
655,33.753068,-84.38528190000001,Georgia State University
656,32.2318851,-110.9501094,Arizona University
657,41.3797788,-83.6300826,Bowling Green State University
658,40.037056,-75.34358,Villanova University
659,43.076592,-89.4124875,Wisconsin University
660,37.3530446,-79.1769529,Liberty University
661,38.0306511,-84.5039697,Kentucky University
662,36.0014258,-78.9382286,Duke University
663,32.2318851,-110.9501094,Arizona University
664,42.3355488,-71.16849450000001,Boston College University
665,47.4910283,-117.5862361,Eastern Washington University
666,38.2122761,-85.75850229999999,Louisville University
667,38.0306511,-84.5039697,Kentucky University
668,41.7055716,-86.2353388,Notre Dame University
669,35.9049122,-79.0469134,North Carolina University
670,34.068921,-118.4451811,UCLA University
671,38.2122761,-85.75850229999999,Louisville University
672,38.0306511,-84.5039697,Kentucky University
673,38.6487895,-90.31079620000001,Washington University
674,42.0266187,-93.6464654,Iowa State University
675,42.0266187,-93.6464654,Iowa State University
676,43.0391534,-76.1351158,Syracuse University
677,38.9869183,-76.9425543,Maryland University
678,42.2780436,-83.7382241,Michigan University
679,36.1085197,-115.1431709,Nevada-Las Vegas University
680,42.701848,-84.4821719,Michigan State University
681,37.3641651,-120.4254615,University of California University
682,38.0306511,-84.5039697,Kentucky University
683,33.7756178,-84.39628499999999,Georgia Tech University
684,41.4860647,-71.5308537,Rhode Island University
685,40.7433773,-74.2465446,Seton Hall University
686,30.4132579,-91.1800023,Louisiana State University
687,32.2787745,-106.7479059,New Mexico State University
688,47.66644729999999,-117.4015208,Gonzaga University
689,38.9869183,-76.9425543,Maryland University
690,34.6738437,-82.8368654,Clemson University
691,38.6487895,-90.31079620000001,Washington University
692,38.9543439,-95.2557961,Kansas University
693,35.2058936,-97.4457137,Oklahoma University
694,42.701848,-84.4821719,Michigan State University
695,30.4418778,-84.2984889,Florida State University
696,36.1447034,-86.8026551,Vanderbilt University
697,32.2318851,-110.9501094,Arizona University
698,38.0335529,-78.5079772,Virginia University
699,44.53207339999999,-87.92171429999999,Green Bay University
700,37.3641651,-120.4254615,University of California University
701,47.4906921,-111.2707539,Providence University
702,34.068921,-118.4451811,UCLA University
703,41.19189009999999,-111.9436903,Weber State University
704,41.7055716,-86.2353388,Notre Dame University
705,36.0014258,-78.9382286,Duke University
706,35.2058936,-97.4457137,Oklahoma University
707,35.9049122,-79.0469134,North Carolina University
708,32.9821829,-80.07065539999999,Charleston Southern University
709,36.1447034,-86.8026551,Vanderbilt University
710,42.6679486,-83.2081632,Oakland University
711,47.4906921,-111.2707539,Providence University
712,43.038473,-87.93044549999999,Marquette University
713,41.8077414,-72.2539805,Connecticut University
714,40.4237054,-86.92119459999999,Purdue University
715,43.0391534,-76.1351158,Syracuse University
716,32.8412178,-96.78451749999999,Southern Methodist University
717,42.0266187,-93.6464654,Iowa State University
718,37.3641651,-120.4254615,University of California University
719,25.7191685,-80.2771253,Miami (FL) University
720,41.4639394,-87.04388929999999,Valparaiso University
721,41.2654838,-95.9472079,Creighton University
722,43.0391534,-76.1351158,Syracuse University
723,32.2318851,-110.9501094,Arizona University
724,40.7649368,-111.8421021,Utah University
725,34.0223519,-118.285117,Southern California University
726,38.0306511,-84.5039697,Kentucky University
727,38.9543439,-95.2557961,Kansas University
728,33.9937575,-81.0299186,South Carolina University
729,47.66644729999999,-117.4015208,Gonzaga University
730,42.2780436,-83.7382241,Michigan University
731,40.00758099999999,-105.2659417,Colorado University
732,40.4237054,-86.92119459999999,Purdue University
733,39.149448,-84.47363740000002,Xavier University
734,36.0014258,-78.9382286,Duke University
735,47.66644729999999,-117.4015208,Gonzaga University
736,36.1340985,-80.2778951,Wake Forest University
737,29.7199489,-95.3422334,Houston University
738,44.0448302,-123.0726055,Oregon University
739,30.4418778,-84.2984889,Florida State University
740,34.068921,-118.4451811,UCLA University
741,39.1754487,-86.512627,Indiana University
742,38.0306511,-84.5039697,Kentucky University
743,34.068921,-118.4451811,UCLA University
744,32.2318851,-110.9501094,Arizona University
745,30.2849185,-97.7340567,Texas University
746,35.9049122,-79.0469134,North Carolina University
747,44.0448302,-123.0726055,Oregon University
748,32.8412178,-96.78451749999999,Southern Methodist University
749,39.1754487,-86.512627,Indiana University
750,37.3641651,-120.4254615,University of California University
751,34.6738437,-82.8368654,Clemson University
752,36.0014258,-78.9382286,Duke University
753,38.9543439,-95.2557961,Kansas University
754,39.1974437,-96.5847249,Kansas State University
755,30.4418778,-84.2984889,Florida State University
756,36.0014258,-78.9382286,Duke University
757,43.038473,-87.93044549999999,Marquette University
758,42.3355488,-71.16849450000001,Boston College University
759,43.0008093,-78.7889697,Buffalo University
760,40.037056,-75.34358,Villanova University
761,38.0306511,-84.5039697,Kentucky University
762,38.6487895,-90.31079620000001,Washington University
763,36.1270236,-97.07372219999999,Oklahoma State University
764,36.0014258,-78.9382286,Duke University
765,33.7756178,-84.39628499999999,Georgia Tech University
766,38.9543439,-95.2557961,Kansas University
767,38.0306511,-84.5039697,Kentucky University
768,34.0223519,-118.285117,Southern California University
769,42.0893553,-75.9697049,Binghamton University
770,36.1340985,-80.2778951,Wake Forest University
771,32.8412178,-96.78451749999999,Southern Methodist University
772,38.0306511,-84.5039697,Kentucky University
773,25.7191685,-80.2771253,Miami (FL) University
774,42.2780436,-83.7382241,Michigan University
775,41.2654838,-95.9472079,Creighton University
776,30.618531,-96.33649899999999,Texas A&M University
777,35.2058936,-97.4457137,Oklahoma University
778,34.068921,-118.4451811,UCLA University
779,37.7215022,-97.2861691,Wichita State University
780,33.2140233,-87.5391418,Alabama University
781,42.3355488,-71.16849450000001,Boston College University
782,33.5842591,-101.8782822,Texas Tech University
783,40.037056,-75.34358,Villanova University
784,40.7982133,-77.8599084,Penn State University
785,39.6361396,-79.95593579999999,West Virginia University
786,40.037056,-75.34358,Villanova University
787,38.0306511,-84.5039697,Kentucky University
788,32.2318851,-110.9501094,Arizona University
789,40.0068363,-83.0306222,Ohio State University
790,30.2849185,-97.7340567,Texas University
791,39.7393,-84.17996749999999,Dayton University
792,36.0014258,-78.9382286,Duke University
793,25.7191685,-80.2771253,Miami (FL) University
794,42.701848,-84.4821719,Michigan State University
795,40.037056,-75.34358,Villanova University
796,40.037056,-75.34358,Villanova University
797,44.0448302,-123.0726055,Oregon University
798,38.9869183,-76.9425543,Maryland University
799,38.9869183,-76.9425543,Maryland University
800,38.9869183,-76.9425543,Maryland University
801,43.6026952,-116.2014604,Boise State University
802,47.6091799,-122.3173119,Seattle University
803,34.068921,-118.4451811,UCLA University
804,25.7191685,-80.2771253,Miami (FL) University
805,32.7298718,-97.1140116,Texas-Arlington University
806,40.00758099999999,-105.2659417,Colorado University
807,37.2005546,-93.2806806,Missouri State University
808,29.9407282,-90.12031669999999,Tulane University
809,39.1329219,-84.51495039999999,Cincinnati University
810,40.4237054,-86.92119459999999,Purdue University
811,38.0335529,-78.5079772,Virginia University
812,30.3530584,-81.6066798,Jacksonville University
813,38.0306511,-84.5039697,Kentucky University
814,38.9543439,-95.2557961,Kansas University
815,39.6799914,-77.3486971,Mount St. Mary's University
816,38.6487895,-90.31079620000001,Washington University
817,36.6163842,-88.3214979,Murray State University
818,42.2780436,-83.7382241,Michigan University
819,32.5933574,-85.4951663,Auburn University
820,41.3163244,-72.92234309999999,Yale University
821,40.037056,-75.34358,Villanova University
822,39.1754487,-86.512627,Indiana University
823,35.9049122,-79.0469134,North Carolina University
824,32.77572170000001,-117.0718893,San Diego State University
825,30.4418778,-84.2984889,Florida State University
826,39.5441917,-119.816397,Nevada University
827,35.1876457,-111.654093,Northern Arizona University
828,38.6487895,-90.31079620000001,Washington University
829,36.1328981,-86.7940699,Belmont University
830,40.69323,-73.992165,St. Francis (NY) University
831,36.0014258,-78.9382286,Duke University
832,40.716792,-73.5994041,Hofstra University
833,38.0306511,-84.5039697,Kentucky University
834,30.4132579,-91.1800023,Louisiana State University
835,33.4551742,-88.79437659999999,Mississippi State University
836,35.9544013,-83.92945639999999,Tennessee University
837,35.9049122,-79.0469134,North Carolina University
838,35.9544013,-83.92945639999999,Tennessee University
839,37.676444,-113.071332,Southern Utah University
840,36.0014258,-78.9382286,Duke University
841,40.8201966,-96.70047629999999,Nebraska University
842,42.0266187,-93.6464654,Iowa State University
843,40.8075355,-73.9625727,Columbia University
844,47.66644729999999,-117.4015208,Gonzaga University
845,33.9480053,-83.3773221,Georgia University
846,33.5842591,-101.8782822,Texas Tech University
847,42.7883015,-96.92533809999999,South Dakota University
848,37.22838429999999,-80.42341669999999,Virginia Tech University
849,42.2780436,-83.7382241,Michigan University
850,32.7841884,-79.93708869999999,College of Charleston University
851,33.9702454,-118.4165979,Loyola Marymount University
852,44.0448302,-123.0726055,Oregon University
853,35.9544013,-83.92945639999999,Tennessee University
854,38.0335529,-78.5079772,Virginia University
855,42.0266187,-93.6464654,Iowa State University
856,30.2849185,-97.7340567,Texas University
857,38.0306511,-84.5039697,Kentucky University
858,34.465182,-81.87755899999999,Presbyterian University
859,38.0306511,-84.5039697,Kentucky University
860,30.4418778,-84.2984889,Florida State University
861,41.3148754,-105.5665744,Wyoming University
862,35.9049122,-79.0469134,North Carolina University
863,38.0335529,-78.5079772,Virginia University
864,36.0686895,-94.1748471,Arkansas University
865,38.9869183,-76.9425543,Maryland University
866,40.4237054,-86.92119459999999,Purdue University
867,34.068921,-118.4451811,UCLA University
868,47.66644729999999,-117.4015208,Gonzaga University
869,38.0335529,-78.5079772,Virginia University
870,36.1447034,-86.8026551,Vanderbilt University
