Player,Tm,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER
Eric Mobley,TOT,17.3,1.9,3.5,0.536,0.0,0.1,0.5,1.9,3.5,0.537,0.54,1.0,2.2,0.44799999999999995,1.4,2.2,3.6,0.6,0.4,0.6,1.3,2.2,4.8,14.6
Jarell Eddie,PHO,12.4,1.2,3.8,0.316,0.8,3.2,0.25,0.4,0.6,0.667,0.42100000000000004,1.6,1.8,0.889,0.2,1.2,1.4,0.0,0.2,0.0,0.2,0.2,4.8,19.25
Brad Sellers,SEA,13.0,1.9,4.4,0.424,0.0,0.1,0.0,1.9,4.3,0.431,0.424,1.1,1.4,0.8029999999999999,0.7,0.9,1.6,0.7,0.2,0.4,0.8,1.4,4.8,18.17
Joe Wolf,LAC,17.2,2.0,5.1,0.395,0.1,0.3,0.2,1.9,4.8,0.409,0.402,0.7,0.9,0.775,0.8,2.2,3.0,0.8,0.4,0.3,1.0,1.7,4.8,14.43
Sasha Pavlović,UTA,14.5,1.9,4.8,0.396,0.2,0.9,0.271,1.6,3.9,0.425,0.42200000000000004,0.8,1.1,0.774,0.6,1.5,2.0,0.8,0.5,0.2,0.8,2.4,4.8,15.97
Trevor Ruffin,PHO,6.5,1.7,4.0,0.426,0.8,2.0,0.384,0.9,2.0,0.469,0.523,0.6,0.8,0.711,0.2,0.3,0.5,1.0,0.3,0.0,1.0,1.1,4.8,31.29
Negele Knight,PHO,13.125,1.975,5.025,0.38525,0.05,0.19999999999999998,0.137,1.9500000000000002,4.825,0.39425,0.39,0.8,1.1500000000000001,0.51725,0.3,0.55,0.8500000000000001,2.125,0.32499999999999996,0.325,0.9999999999999999,1.25,4.8,18.865
Kwame Brown,TOT,18.8,1.9,3.7,0.507,0.0,0.0,0.0,1.9,3.7,0.507,0.507,1.1,2.6,0.408,1.3,3.6,4.9,1.2,0.6,0.6,1.3,2.2,4.8,16.22
Howard Eisley,DEN,14.8,1.6,4.5,0.349,0.6,2.0,0.316,0.9,2.5,0.375,0.419,1.1,1.3,0.833,0.1,0.9,1.0,2.3,0.4,0.1,0.9,1.2,4.8,18.26
Troy Brown,WAS,14.0,1.9,4.5,0.415,0.4,1.3,0.319,1.4,3.2,0.455,0.462,0.6,0.9,0.6809999999999999,0.7,2.1,2.8,1.5,0.4,0.1,0.6,1.1,4.8,20.98
Dorell Wright,POR,13.4,1.55,4.2,0.3765,0.95,2.65,0.361,0.6,1.5499999999999998,0.41,0.48850000000000005,0.75,0.95,0.782,0.35,2.2,2.55,0.9,0.35,0.2,0.5,1.0,4.8,20.575
Fred Jones,POR,18.7,1.8,4.7,0.384,0.3,1.1,0.259,1.5,3.5,0.424,0.415,0.9,1.1,0.846,0.3,1.1,1.4,2.2,0.8,0.2,0.7,1.7,4.8,15.91
Jawun Evans,LAC,16.2,1.9,5.3,0.35200000000000004,0.3,1.1,0.278,1.5,4.1,0.37200000000000005,0.381,0.8,1.0,0.7759999999999999,0.2,1.6,1.8,2.1,0.8,0.1,0.9,2.0,4.8,17.35
Todd Lichti,BOS,12.0,1.5,3.5,0.429,0.0,0.0,0.0,1.5,3.5,0.429,0.429,1.8,3.5,0.5,0.5,1.5,2.0,1.5,1.3,0.3,0.8,1.0,4.8,27.06
Luol Deng,LAL,19.75,1.95,4.8,0.4435,0.45,1.45,0.1545,1.5,3.3,0.46799999999999997,0.47350000000000003,0.4,0.55,0.365,0.55,2.05,2.65,1.15,0.95,0.2,0.9,0.55,4.8,13.635
Jameer Nelson,BOS,20.2,1.5,6.8,0.22,0.8,4.2,0.2,0.7,2.7,0.25,0.28,1.0,1.5,0.667,0.5,2.3,2.8,5.5,1.2,0.0,1.5,2.2,4.8,19.88
Ekpe Udoh,GSW,19.8,1.9500000000000002,4.35,0.44,0.0,0.0,0.0,1.9500000000000002,4.35,0.44,0.44,0.95,1.4,0.6875,1.45,2.0,3.5,0.75,0.55,1.6,0.8500000000000001,2.75,4.8,16.13
Sean Lampley,MIA,13.9,1.6,3.7,0.434,0.0,0.1,0.0,1.6,3.6,0.44799999999999995,0.434,1.6,2.3,0.695,0.7,1.6,2.4,0.9,0.2,0.1,0.7,1.2,4.8,17.85
John Crotty,MIA,13.7,1.6,3.2,0.513,0.4,1.0,0.408,1.2,2.2,0.562,0.578,1.1,1.3,0.8440000000000001,0.3,0.7,1.0,2.1,0.4,0.0,0.9,1.6,4.8,18.13
Cristiano Felicio,CHI,15.8,1.9,3.3,0.579,0.0,0.0,0.0,1.9,3.3,0.579,0.579,0.9,1.4,0.645,1.9,2.8,4.7,0.6,0.4,0.3,0.5,1.7,4.8,20.07
Michael Smith,BOS,8.9,2.05,4.35,0.47550000000000003,0.05,0.45,0.1605,2.0,3.85,0.5125,0.4845,0.65,0.8,0.8214999999999999,0.5,0.8,1.35,1.05,0.1,0.0,0.8,0.7,4.8,25.23
Ben Wallace,TOT,30.6,1.9,4.9,0.392,0.0,0.1,0.0,1.9,4.8,0.397,0.392,1.0,2.3,0.426,3.3,5.1,8.4,1.5,1.2,1.6,0.9,1.7,4.8,16.73
Chris Carr,BOS,8.8,1.5,3.2,0.473,0.5,1.1,0.45899999999999996,1.0,2.1,0.48,0.5489999999999999,1.3,1.7,0.767,0.3,0.9,1.3,0.3,0.1,0.1,0.5,1.3,4.8,23.75
Metta World Peace,NYK,13.4,1.9,4.9,0.397,0.6,1.9,0.315,1.3,3.0,0.44799999999999995,0.457,0.3,0.6,0.625,0.6,1.4,2.0,0.6,0.8,0.3,0.7,1.5,4.8,19.5
Tyronn Lue,LAL,14.366666666666667,1.8666666666666665,4.1,0.4483333333333334,0.43333333333333335,1.0,0.4206666666666667,1.4333333333333333,3.133333333333333,0.461,0.49899999999999994,0.7000000000000001,1.0,0.7043333333333335,0.16666666666666666,0.7666666666666666,0.9,1.6666666666666667,0.39999999999999997,0.0,0.8333333333333334,1.8,4.8,16.316666666666666
Sean Kilpatrick,LAC,9.5,1.8,4.5,0.389,0.8,1.8,0.429,1.0,2.8,0.364,0.47200000000000003,0.5,0.5,1.0,0.0,0.5,0.5,0.8,0.0,0.0,0.3,0.5,4.8,23.91
Calbert Cheaney,DEN,20.5,2.2,5.1,0.40700000000000003,0.0,0.05,0.0,2.2,5.05,0.409,0.40700000000000003,0.39999999999999997,0.6,0.5935,0.7,2.2,2.85,1.3,0.45,0.25,0.8,1.95,4.8,12.405000000000001
Thomas Robinson,SAC,15.9,2.0,4.8,0.424,0.0,0.0,0.0,2.0,4.8,0.424,0.424,0.8,1.4,0.5770000000000001,1.8,2.9,4.7,0.7,0.5,0.4,1.3,1.9,4.8,17.82
Shannon Brown,CHA,11.4,1.9,4.1,0.455,0.3,0.9,0.28600000000000003,1.6,3.2,0.505,0.488,0.8,1.0,0.8,0.3,0.5,0.8,0.9,0.6,0.2,1.0,1.1,4.8,20.31
Dontell Jefferson,CHA,14.0,1.8,3.7,0.5,0.2,0.3,0.5,1.7,3.3,0.5,0.523,1.0,1.5,0.667,0.2,1.8,2.0,1.5,0.7,0.2,1.0,1.5,4.8,18.69
Tony Brown,SEA,11.5,1.8,4.6,0.39399999999999996,0.3,1.2,0.293,1.5,3.4,0.429,0.431,0.9,1.1,0.8109999999999999,0.7,0.9,1.6,0.9,0.5,0.1,0.6,1.5,4.8,22.08
Milt Wagner,MIA,8.9,1.8,4.4,0.42100000000000004,0.5,1.3,0.353,1.4,3.1,0.45,0.474,0.7,0.8,0.818,0.0,0.5,0.5,1.2,0.2,0.2,0.9,1.1,4.8,23.68
Reggie Evans,TOT,18.700000000000003,1.65,3.4,0.481,0.0,0.0,0.0,1.65,3.4,0.482,0.481,1.5,2.8,0.542,2.35,4.5,6.85,0.5,0.6499999999999999,0.1,1.2000000000000002,2.35,4.8,16.965
Oliver Miller,TOT,18.9,2.0,3.9,0.517,0.0,0.0,0.0,2.0,3.9,0.521,0.517,0.8,1.3,0.608,1.7,3.3,5.0,1.4,0.8,1.0,1.5,3.0,4.8,16.96
Briante Weber,MEM,25.75,2.1,5.25,0.40900000000000003,0.0,0.6000000000000001,0.0,2.1,4.65,0.45999999999999996,0.40900000000000003,0.65,0.95,0.7085,1.15,2.55,3.7,2.55,1.55,0.45,1.55,1.9,4.8,14.08
Mike Scott,LAC,14.4,1.8,4.4,0.4,1.0,2.6,0.391,0.8,1.9,0.41200000000000003,0.513,0.2,0.3,0.667,0.5,2.9,3.3,0.8,0.3,0.2,0.5,1.7,4.8,18.81
Frank Brickowski,BOS,15.0,1.9,4.3,0.43799999999999994,0.4,1.2,0.35,1.5,3.1,0.47200000000000003,0.486,0.6,0.8,0.7140000000000001,0.4,1.6,2.0,0.9,0.3,0.2,1.1,2.5,4.8,13.44
Smush Parker,MIA,20.3,1.9,6.0,0.315,0.7,2.7,0.25,1.2,3.3,0.36700000000000005,0.37,0.3,0.4,0.75,0.2,1.9,2.1,1.7,0.6,0.3,0.9,1.4,4.8,13.58
Greg Monroe,TOR,11.1,1.9,4.2,0.46,0.0,0.1,0.0,1.9,4.1,0.47100000000000003,0.46,0.9,1.6,0.574,1.6,2.5,4.1,0.4,0.3,0.2,0.8,1.6,4.8,24.25
Alexis Ajinça,TOR,11.0,2.0,4.2,0.465,0.4,1.1,0.33299999999999996,1.6,3.1,0.514,0.51,0.5,0.6,0.733,0.5,2.0,2.5,0.3,0.3,0.6,0.7,2.5,4.8,21.1
Mark Acres,WSB,20.5,2.0,3.3,0.6,0.0,0.0,0.0,2.0,3.3,0.6,0.6,0.8,1.2,0.7140000000000001,2.0,3.1,5.1,0.4,0.3,0.5,0.9,2.7,4.8,13.97
Shawn Marion,CLE,19.3,2.1,4.7,0.446,0.2,0.8,0.261,1.9,3.9,0.484,0.46799999999999997,0.5,0.6,0.765,1.1,2.4,3.5,0.9,0.5,0.5,0.6,1.0,4.8,16.48
Damjan Rudež,IND,15.4,1.8,3.9,0.452,1.0,2.5,0.406,0.7,1.4,0.5379999999999999,0.584,0.2,0.3,0.696,0.1,0.6,0.7,0.8,0.2,0.1,0.7,1.2,4.8,13.66
Marty Conlon,SAC,10.2,1.8,3.7,0.474,0.0,0.1,0.0,1.8,3.6,0.485,0.474,1.2,1.8,0.7040000000000001,1.0,1.6,2.7,0.8,0.3,0.1,0.6,0.9,4.8,26.58
Ben Uzoh,TOR,22.3,2.1,5.9,0.35100000000000003,0.0,0.1,0.0,2.1,5.8,0.355,0.35100000000000003,0.7,1.2,0.579,1.1,2.9,3.9,3.7,1.0,0.2,1.2,1.9,4.8,17.37
Paul McPherson,TOT,10.8,2.0,3.9,0.505,0.0,0.2,0.16699999999999998,1.9,3.7,0.525,0.509,0.8,1.1,0.7240000000000001,0.7,0.7,1.4,0.7,0.5,0.1,0.9,1.5,4.8,20.9
Mark Bryant,POR,14.633333333333335,1.9166666666666663,3.883333333333333,0.48950000000000005,0.0,0.016666666666666666,0.08333333333333333,1.8999999999999997,3.8666666666666667,0.4913333333333334,0.49,0.9333333333333332,1.4000000000000001,0.6676666666666667,1.3333333333333333,2.1833333333333336,3.516666666666666,0.5,0.39999999999999997,0.25000000000000006,0.6499999999999999,2.1999999999999997,4.783333333333334,18.203333333333337
Quinton Ross,LAC,21.175,1.975,4.625,0.42800000000000005,0.025,0.15000000000000002,0.21975,1.9500000000000002,4.475,0.43225,0.43224999999999997,0.775,1.1,0.7204999999999999,0.7,1.775,2.45,1.2249999999999999,0.75,0.325,0.5499999999999999,2.075,4.775,13.635000000000002
Calbert Cheaney,GSW,18.066666666666666,2.1999999999999997,4.8999999999999995,0.432,0.0,0.13333333333333333,0.0,2.1999999999999997,4.8,0.4466666666666666,0.432,0.39999999999999997,0.6333333333333333,0.753,0.7000000000000001,1.6666666666666667,2.3666666666666667,1.1333333333333333,0.46666666666666673,0.16666666666666666,0.7000000000000001,1.6333333333333335,4.766666666666667,13.946666666666667
Jon Barry,MIL,13.533333333333333,1.6333333333333335,4.1,0.4026666666666667,0.3666666666666667,1.2666666666666668,0.31466666666666665,1.2666666666666666,2.8000000000000003,0.4446666666666667,0.4533333333333333,1.0666666666666667,1.4000000000000001,0.7436666666666666,0.3333333333333333,0.9666666666666668,1.2666666666666666,1.7666666666666666,0.8999999999999999,0.13333333333333333,0.9666666666666668,1.2333333333333334,4.766666666666667,20.080000000000002
Marquis Daniels,BOS,16.733333333333334,2.033333333333333,4.466666666666668,0.451,0.06666666666666667,0.39999999999999997,0.13466666666666668,1.9666666666666668,4.033333333333333,0.48200000000000004,0.458,0.6333333333333333,0.9666666666666667,0.6766666666666667,0.4666666666666666,1.4666666666666668,1.9666666666666666,1.2666666666666666,0.6333333333333333,0.2333333333333333,0.7666666666666666,1.3333333333333333,4.766666666666667,15.969999999999999
Alan Williams,PHO,11.966666666666667,1.7666666666666666,3.9,0.441,0.0,0.0,0.0,1.7666666666666666,3.9,0.4416666666666667,0.441,1.2,1.8666666666666665,0.645,1.3333333333333333,3.4666666666666663,4.8,0.8666666666666667,0.6666666666666666,0.4666666666666666,0.9333333333333332,2.266666666666667,4.766666666666667,26.37
David Harrison,IND,13.45,1.9,3.55,0.53125,0.0,0.0,0.0,1.9,3.55,0.53125,0.53125,0.975,1.8250000000000002,0.523,0.9000000000000001,1.8250000000000002,2.7,0.275,0.32499999999999996,0.9500000000000001,1.15,2.75,4.75,16.315
Elden Campbell,DET,12.5,1.7000000000000002,4.35,0.3875,0.0,0.05,0.0,1.7000000000000002,4.3,0.3905,0.3875,1.3,1.7999999999999998,0.7345,0.8,2.15,2.95,0.6,0.3,0.5,0.95,1.85,4.75,19.05
Nate Wolters,MIL,17.75,2.0,4.75,0.41200000000000003,0.15,0.8,0.145,1.85,4.0,0.4635,0.4235,0.55,1.0,0.45299999999999996,0.4,1.65,2.05,2.0500000000000003,0.55,0.15,0.65,1.1,4.75,15.525
Paul Zipser,CHI,17.25,1.75,4.65,0.372,0.75,2.15,0.3345,1.05,2.55,0.403,0.44899999999999995,0.55,0.7,0.7675000000000001,0.25,2.35,2.5999999999999996,0.8500000000000001,0.35,0.35,0.8500000000000001,1.7000000000000002,4.75,14.100000000000001
Linton Johnson,NOK,15.700000000000001,1.9,4.3,0.44599999999999995,0.35,0.95,0.347,1.55,3.4,0.468,0.483,0.6,0.8,0.775,1.25,2.45,3.65,0.35,0.5,0.35,0.7,1.95,4.75,17.58
Ryan Gomes,LAC,20.450000000000003,1.85,4.8,0.368,0.5,1.8499999999999999,0.23950000000000002,1.3,3.0,0.43399999999999994,0.41400000000000003,0.55,0.7000000000000001,0.7224999999999999,0.6000000000000001,2.0,2.5999999999999996,1.0,0.65,0.1,0.6,1.6,4.75,12.58
Anthony Morrow,TOT,11.95,1.8,4.3,0.41500000000000004,0.6000000000000001,1.85,0.34,1.2,2.45,0.475,0.48350000000000004,0.6,0.65,0.914,0.25,0.45,0.6499999999999999,0.4,0.4,0.0,0.15000000000000002,0.95,4.75,20.205
Žarko Čabarkapa,GSW,10.4,1.6500000000000001,3.75,0.4335,0.25,0.65,0.3055,1.45,3.05,0.45899999999999996,0.45999999999999996,1.2,1.5499999999999998,0.7635000000000001,0.75,1.5,2.25,0.5,0.25,0.1,0.7,1.5,4.75,21.615
Duane Ferrell,IND,13.233333333333334,1.8666666666666665,3.866666666666667,0.478,0.09999999999999999,0.3,0.19199999999999998,1.7666666666666666,3.5333333333333337,0.49266666666666664,0.488,0.9333333333333335,1.3666666666666665,0.7023333333333334,0.7999999999999999,1.0666666666666667,1.8666666666666665,0.7666666666666666,0.5,0.10000000000000002,0.7666666666666666,1.5999999999999999,4.733333333333333,18.363333333333333
Derek Fisher,OKC,17.466666666666665,1.6333333333333335,4.633333333333334,0.35566666666666663,0.8333333333333334,2.3333333333333335,0.3496666666666666,0.8333333333333334,2.3000000000000003,0.35533333333333333,0.44799999999999995,0.6666666666666666,0.7333333333333333,0.879,0.10000000000000002,1.2,1.3,1.1666666666666665,0.7000000000000001,0.03333333333333333,0.6333333333333333,1.6000000000000003,4.733333333333333,14.430000000000001
Luc Mbah a Moute,LAC,18.2,1.9000000000000001,4.0,0.4676666666666667,0.39999999999999997,1.1333333333333333,0.3496666666666666,1.5,2.8666666666666667,0.5123333333333333,0.516,0.5333333333333333,1.0666666666666667,0.5346666666666667,0.6333333333333333,1.4666666666666668,2.066666666666667,0.4666666666666666,0.6333333333333334,0.3333333333333333,0.5333333333333333,1.5999999999999999,4.733333333333333,14.233333333333334
Danny Fortson,SEA,13.4,1.3999999999999997,2.6333333333333333,0.517,0.0,0.03333333333333333,0.0,1.3999999999999997,2.6333333333333333,0.5226666666666667,0.517,1.9333333333333333,2.3333333333333335,0.8053333333333333,1.5666666666666667,2.4,4.033333333333333,0.10000000000000002,0.16666666666666666,0.06666666666666667,1.2333333333333334,3.4333333333333336,4.733333333333333,13.709999999999999
Stacey Augmon,TOT,15.7,1.8,3.7,0.47700000000000004,0.0,0.0,0.0,1.8,3.7,0.47700000000000004,0.47700000000000004,1.2,1.6,0.711,0.8,1.5,2.3,0.9,0.7,0.3,1.1,1.5,4.7,16.41
Willie Reed,BRK,10.9,1.9,3.4,0.5710000000000001,0.0,0.0,0.0,1.9,3.4,0.5710000000000001,0.5710000000000001,0.8,1.4,0.545,1.3,1.9,3.1,0.3,0.2,0.8,0.4,1.2,4.7,26.41
Sean Higgins,NJN,12.9,1.8,4.8,0.385,0.4,1.4,0.295,1.4,3.4,0.42100000000000004,0.42700000000000005,0.6,0.7,0.875,0.4,0.9,1.4,0.5,0.2,0.2,0.6,1.6,4.7,15.92
Rod Strickland,TOR,18.8,1.9,5.6,0.33299999999999996,0.0,0.2,0.0,1.9,5.4,0.34600000000000003,0.33299999999999996,1.0,1.5,0.682,0.7,1.8,2.5,3.9,0.5,0.3,1.2,1.1,4.7,18.63
Jonah Bolden,PHI,14.5,1.8,3.7,0.494,0.8,2.2,0.354,1.0,1.5,0.6970000000000001,0.599,0.3,0.6,0.48100000000000004,1.1,2.7,3.8,0.9,0.4,0.9,0.8,2.3,4.7,20.42
J.J. Hickson,SAC,18.4,1.8,4.9,0.37,0.0,0.0,0.0,1.8,4.9,0.37200000000000005,0.37,1.1,1.7,0.638,1.9,3.1,5.1,0.6,0.5,0.5,1.1,1.3,4.7,16.75
Steve Johnson,TOT,10.4,1.9,3.7,0.522,0.0,0.0,0.0,1.9,3.7,0.522,0.522,0.8,1.4,0.6,0.8,1.4,2.1,0.7,0.1,0.2,1.2,2.2,4.7,17.82
Justin Holiday,PHI,15.8,1.8,5.3,0.33299999999999996,0.4,1.8,0.25,1.3,3.6,0.375,0.375,0.7,0.9,0.75,0.0,1.6,1.6,1.7,0.3,0.7,1.0,0.8,4.7,16.64
Jon Leuer,MIL,12.1,2.1,4.2,0.508,0.1,0.2,0.33299999999999996,2.0,4.0,0.516,0.516,0.5,0.6,0.75,1.0,1.6,2.6,0.5,0.3,0.4,0.4,1.5,4.7,22.43
JaKarr Sampson,SAC,15.6,2.0,3.7,0.5429999999999999,0.2,0.5,0.5,1.8,3.2,0.5489999999999999,0.574,0.5,0.7,0.625,1.0,2.6,3.5,0.4,0.4,1.0,0.4,2.2,4.7,19.0
Jodie Meeks,TOT,12.0,1.7,4.5,0.38799999999999996,0.7,2.2,0.318,1.0,2.3,0.456,0.466,0.5,0.7,0.795,0.2,1.5,1.7,0.7,0.3,0.1,0.4,0.9,4.7,20.0
Joe Alexander,MIL,12.1,1.7,4.2,0.41600000000000004,0.3,0.8,0.348,1.5,3.4,0.43200000000000005,0.449,1.0,1.4,0.6990000000000001,0.7,1.2,1.9,0.7,0.3,0.5,0.9,1.8,4.7,19.11
Eddie House,SAC,11.0,2.0,4.3,0.45799999999999996,0.6,1.2,0.452,1.4,3.0,0.461,0.523,0.3,0.3,0.929,0.3,0.9,1.2,1.3,0.4,0.1,0.4,0.8,4.7,24.99
Walter Bond,TOT,12.6,1.7,3.7,0.46399999999999997,0.7,1.8,0.366,1.0,1.9,0.5579999999999999,0.5539999999999999,0.6,0.9,0.7,0.3,1.0,1.4,1.0,0.3,0.2,0.7,2.0,4.7,17.55
Mark Jackson,UTA,17.9,1.8,4.5,0.39799999999999996,0.3,1.2,0.284,1.5,3.3,0.43799999999999994,0.435,0.7,1.0,0.763,0.4,1.7,2.1,4.6,0.6,0.0,1.9,1.1,4.7,17.38
Anthony Roberson,NYK,11.0,1.7,4.5,0.379,1.0,3.1,0.33799999999999997,0.7,1.4,0.469,0.495,0.2,0.2,1.0,0.2,0.5,0.7,0.8,0.4,0.0,0.3,0.8,4.7,21.72
Dale Davis,TOT,21.4,1.8,3.8,0.479,0.0,0.0,0.0,1.8,3.8,0.479,0.479,1.0,1.6,0.606,2.5,3.7,6.1,0.8,0.5,1.1,0.7,2.7,4.7,17.05
Rodney Carney,TOT,12.4,1.7,4.1,0.418,0.6,1.4,0.447,1.1,2.7,0.40299999999999997,0.495,0.7,1.0,0.667,0.5,1.3,1.8,0.4,0.4,0.2,0.6,1.2,4.7,19.05
Damon Jones,TOT,12.7,1.65,4.4,0.373,0.85,2.35,0.38149999999999995,0.75,2.05,0.3655,0.47450000000000003,0.6,0.8,0.7455,0.25,1.2000000000000002,1.4,1.75,0.4,0.0,0.7,0.8,4.7,21.215
Rasual Butler,TOT,16.4,1.7,5.0,0.33299999999999996,1.0,2.9,0.33799999999999997,0.7,2.1,0.327,0.43,0.4,0.6,0.667,0.2,1.4,1.6,0.6,0.2,0.3,0.5,0.8,4.7,14.89
John Lucas III,DET,13.0,2.0,5.0,0.40399999999999997,0.4,1.4,0.31,1.6,3.6,0.44,0.447,0.2,0.2,1.0,0.2,0.6,0.8,2.9,0.4,0.0,0.8,0.9,4.7,21.47
John Crotty,DET,13.6,1.5,3.6,0.42200000000000004,0.5,1.2,0.413,1.1,2.5,0.42700000000000005,0.488,1.2,1.3,0.86,0.2,0.8,1.1,1.9,0.4,0.1,0.8,1.5,4.7,18.44
D.J. Augustin,IND,16.1,1.4,3.9,0.35,0.9,2.5,0.353,0.5,1.4,0.34600000000000003,0.46399999999999997,1.1,1.3,0.838,0.3,0.9,1.2,2.2,0.4,0.0,0.9,0.8,4.7,17.16
Garrett Temple,LAC,19.6,1.6,4.1,0.396,0.6,2.1,0.29600000000000004,1.0,2.0,0.5,0.47200000000000003,0.9,1.2,0.742,0.4,2.1,2.5,1.4,1.0,0.2,0.6,2.7,4.7,14.59
Jonathan Bender,NYK,11.7,1.6,4.0,0.4,0.6,1.6,0.359,1.0,2.4,0.426,0.47,1.0,1.0,0.9229999999999999,0.6,1.5,2.1,0.6,0.1,0.7,1.1,1.3,4.7,19.7
Pete Myers,MIA,16.4,1.6,4.1,0.38799999999999996,0.3,1.1,0.262,1.3,3.0,0.43200000000000005,0.42200000000000004,1.3,1.9,0.645,0.5,1.3,1.9,2.5,0.4,0.3,1.4,1.9,4.7,15.94
Tony Brown,LAC,11.5,1.8,4.0,0.43799999999999994,0.3,1.0,0.318,1.5,3.0,0.478,0.478,0.8,1.3,0.621,0.4,0.9,1.3,0.7,0.5,0.0,0.6,1.4,4.7,19.89
Tyler Cavanaugh,ATL,13.3,1.7,3.9,0.441,0.8,2.3,0.36,0.9,1.6,0.556,0.546,0.4,0.5,0.81,1.2,2.1,3.3,0.7,0.2,0.1,0.4,1.6,4.7,20.43
Michael Doleac,NYK,14.4,2.05,4.75,0.435,0.0,0.0,0.0,2.05,4.75,0.435,0.435,0.6,0.7,0.822,1.1,2.45,3.5,0.6499999999999999,0.30000000000000004,0.44999999999999996,0.75,1.9,4.7,18.235
Josh McRoberts,IND,14.4,1.9333333333333336,3.8000000000000003,0.49666666666666676,0.16666666666666666,0.5333333333333333,0.24366666666666661,1.7666666666666668,3.1999999999999997,0.5363333333333333,0.5153333333333333,0.6666666666666666,1.0,0.6693333333333333,1.0999999999999999,2.466666666666667,3.5,1.2,0.5,0.5666666666666668,0.7333333333333334,1.7666666666666666,4.7,21.123333333333335
Sidney Moncrief,ATL,15.2,1.6,3.3,0.488,0.3,0.9,0.32799999999999996,1.3,2.4,0.545,0.531,1.1,1.5,0.7809999999999999,0.4,1.3,1.8,1.4,0.7,0.1,0.9,1.6,4.7,16.54
Richie Frahm,LAC,16.3,2.0,5.4,0.37,0.7,2.5,0.28,1.3,2.9,0.44799999999999995,0.435,0.0,0.2,0.0,0.4,1.0,1.4,0.8,0.2,0.0,0.6,0.7,4.7,14.05
Isaiah Canaan,MIN,13.6,1.6,4.1,0.379,1.0,2.7,0.368,0.6,1.4,0.4,0.5,0.6,0.6,1.0,0.0,0.7,0.7,2.7,0.3,0.1,0.6,0.6,4.7,21.78
Kevin Seraphin,IND,11.4,2.2,4.0,0.551,0.0,0.0,0.0,2.2,4.0,0.556,0.551,0.3,0.4,0.636,0.8,2.1,2.9,0.5,0.1,0.4,0.6,1.3,4.7,21.68
Nick Fazekas,LAC,11.8,2.0,3.5,0.5710000000000001,0.0,0.1,0.0,2.0,3.4,0.5870000000000001,0.5710000000000001,0.7,1.0,0.682,1.5,2.4,3.9,0.5,0.4,0.5,0.6,1.1,4.7,25.78
Shelden Williams,DEN,17.0,2.0,4.3,0.45299999999999996,0.0,0.0,0.0,2.0,4.3,0.45299999999999996,0.45299999999999996,0.8,1.1,0.7390000000000001,1.8,3.5,5.3,0.5,0.4,0.5,0.9,2.2,4.7,17.7
Luther Head,TOT,15.6,1.7,4.5,0.382,0.6,1.7,0.37,1.1,2.8,0.389,0.451,0.6,0.8,0.792,0.2,1.4,1.6,1.8,0.5,0.1,0.8,1.2,4.7,16.68
Matt Fish,LAC,14.2,1.9,4.0,0.47600000000000003,0.0,0.0,0.0,1.9,3.9,0.48,0.47600000000000003,1.0,1.4,0.6759999999999999,1.2,2.0,3.2,0.7,0.6,0.3,1.1,2.7,4.7,17.38
Lavoy Allen,TOT,16.5,2.1,4.6,0.447,0.0,0.2,0.154,2.0,4.4,0.46,0.45,0.5,0.8,0.66,1.8,3.0,4.8,1.1,0.4,0.5,0.7,1.9,4.7,19.67
Jaylen Morris,ATL,16.3,2.2,5.3,0.406,0.3,1.7,0.2,1.8,3.7,0.5,0.43799999999999994,0.0,0.0,0.0,0.3,2.3,2.7,1.2,0.3,0.2,1.0,0.3,4.7,15.56
Tyronn Lue,MIL,13.1,1.8,4.0,0.45399999999999996,0.7,1.5,0.467,1.1,2.5,0.446,0.542,0.4,0.5,0.75,0.2,1.0,1.2,1.5,0.2,0.0,0.7,1.4,4.7,17.62
Stephen Graham,IND,9.5,1.75,3.75,0.5,0.35,0.95,0.40149999999999997,1.45,2.85,0.5335,0.55,0.75,0.95,0.778,0.30000000000000004,1.1,1.4,0.5,0.2,0.05,0.7,1.1,4.7,23.75
Lance Stephenson,LAC,15.8,1.9,3.9,0.494,0.4,1.1,0.40399999999999997,1.5,2.8,0.529,0.551,0.5,0.7,0.7,0.4,2.1,2.5,1.4,0.6,0.1,1.1,1.8,4.7,15.59
Melvin Turpin,WSB,13.9,1.9,3.5,0.526,0.0,0.0,0.0,1.9,3.5,0.531,0.526,0.9,1.2,0.789,1.5,2.3,3.7,0.5,0.3,0.8,0.8,2.3,4.7,20.02
Gary Plummer,DEN,12.3,1.8,3.8,0.465,0.0,0.1,0.0,1.8,3.8,0.47100000000000003,0.465,1.2,1.6,0.726,0.9,2.0,2.9,0.7,0.2,0.2,1.3,2.4,4.7,16.65
Trevor Booker,PHI,15.0,1.8,3.3,0.56,0.1,0.2,0.28600000000000003,1.8,3.1,0.578,0.569,1.0,1.2,0.821,1.4,2.3,3.7,0.8,0.5,0.3,0.6,1.5,4.7,20.13
